listing_id,rent,bedrooms,borough
2147,2000,1,Brooklyn
2148,1800,1,Brooklyn
2149,4700,1,Brooklyn
2150,2150,1,Brooklyn
2151,2050,1,Brooklyn
2152,1400,1,Brooklyn
2153,2300,1,Brooklyn
2154,1850,1,Brooklyn
2155,4800,1,Brooklyn
2156,3900,1,Brooklyn
2157,2300,1,Brooklyn
2158,5850,1,Brooklyn
2159,3900,1,Brooklyn
2160,2550,1,Brooklyn
2161,1250,1,Brooklyn
2162,5900,1,Brooklyn
2163,1800,1,Brooklyn
2164,1650,1,Brooklyn
2165,3950,1,Brooklyn
2166,6200,1,Brooklyn
2167,4400,1,Brooklyn
2168,3400,1,Brooklyn
2169,3450,1,Brooklyn
2170,3750,1,Brooklyn
2171,3600,1,Brooklyn
2172,3100,1,Brooklyn
2173,2950,1,Brooklyn
2174,2800,1,Brooklyn
2175,2250,1,Brooklyn
2176,2600,1,Brooklyn
2177,1650,1,Brooklyn
2178,2750,1,Brooklyn
2179,2050,1,Brooklyn
2180,2000,1,Brooklyn
2181,3000,1,Brooklyn
2182,4450,1,Brooklyn
2183,3800,1,Brooklyn
2184,1700,1,Brooklyn
2185,2050,1,Brooklyn
2186,3850,1,Brooklyn
2187,2050,1,Brooklyn
2188,2650,1,Brooklyn
2189,3400,1,Brooklyn
2190,2100,1,Brooklyn
2191,2950,1,Brooklyn
2192,1850,1,Brooklyn
2193,2350,1,Brooklyn
2194,3150,1,Brooklyn
2195,1700,1,Brooklyn
2196,3250,1,Brooklyn
2197,2800,1,Brooklyn
2198,3400,1,Brooklyn
2199,3050,1,Brooklyn
2200,4400,1,Brooklyn
2201,2950,1,Brooklyn
2202,2450,1,Brooklyn
2203,2950,1,Brooklyn
2204,3350,1,Brooklyn
2205,2900,1,Brooklyn
2206,2850,1,Brooklyn
2207,2250,1,Brooklyn
2208,2300,1,Brooklyn
2209,1800,1,Brooklyn
2210,4950,1,Brooklyn
2211,1900,1,Brooklyn
2212,2250,1,Brooklyn
2213,2250,1,Brooklyn
2214,3800,1,Brooklyn
2215,2600,1,Brooklyn
2216,4250,1,Brooklyn
2217,2300,1,Brooklyn
2218,3100,1,Brooklyn
2219,2150,1,Brooklyn
2220,5650,1,Brooklyn
2221,1950,1,Brooklyn
2222,3150,1,Brooklyn
2223,3450,1,Brooklyn
2224,3250,1,Brooklyn
2225,2650,1,Brooklyn
2226,2700,1,Brooklyn
2227,2900,1,Brooklyn
2228,2700,1,Brooklyn
2229,3850,1,Brooklyn
2230,5750,1,Brooklyn
2231,2350,1,Brooklyn
2232,1850,1,Brooklyn
2233,2750,1,Brooklyn
2234,6450,1,Brooklyn
2235,2200,1,Brooklyn
2236,4800,1,Brooklyn
2237,4850,1,Brooklyn
2238,2400,1,Brooklyn
2239,3400,1,Brooklyn
2240,4750,1,Brooklyn
2241,2500,1,Brooklyn
2242,2650,1,Brooklyn
2243,2350,1,Brooklyn
2244,2050,1,Brooklyn
2245,2300,1,Brooklyn
2246,1900,1,Brooklyn
2247,2850,1,Brooklyn
2248,2200,1,Brooklyn
2249,3050,1,Brooklyn
2250,1700,1,Brooklyn
2251,3150,1,Brooklyn
2252,3700,1,Brooklyn
2253,1500,1,Brooklyn
2254,3200,1,Brooklyn
2255,4200,1,Brooklyn
2256,1950,1,Brooklyn
2257,4850,1,Brooklyn
2258,3250,1,Brooklyn
2259,2250,1,Brooklyn
2260,2800,1,Brooklyn
2261,3400,1,Brooklyn
2262,2900,1,Brooklyn
2263,3350,1,Brooklyn
2264,2100,1,Brooklyn
2265,3000,1,Brooklyn
2266,1800,1,Brooklyn
2267,2750,1,Brooklyn
2268,2100,1,Brooklyn
2269,2250,1,Brooklyn
2270,4200,1,Brooklyn
2271,4000,1,Brooklyn
2272,3450,1,Brooklyn
2273,2000,1,Brooklyn
2274,2550,1,Brooklyn
2275,4200,1,Brooklyn
2276,2950,1,Brooklyn
2277,5950,1,Brooklyn
2278,3200,1,Brooklyn
2279,3000,1,Brooklyn
2280,2550,1,Brooklyn
2281,2950,1,Brooklyn
2282,2700,1,Brooklyn
2283,3550,1,Brooklyn
2284,3850,1,Brooklyn
2285,2200,1,Brooklyn
2286,1850,1,Brooklyn
2287,1600,1,Brooklyn
2288,3350,1,Brooklyn
2289,2000,1,Brooklyn
2290,1400,1,Brooklyn
2291,3200,1,Brooklyn
2292,6300,1,Brooklyn
2293,2850,1,Brooklyn
2294,3700,1,Brooklyn
2295,2900,1,Brooklyn
2296,2750,1,Brooklyn
2297,3800,1,Brooklyn
2298,2600,1,Brooklyn
2299,3100,1,Brooklyn
2300,3150,1,Brooklyn
2301,2300,1,Brooklyn
2302,3900,1,Brooklyn
2303,2700,1,Brooklyn
2304,2250,1,Brooklyn
2305,3350,1,Brooklyn
2306,2150,1,Brooklyn
2307,2850,1,Brooklyn
2308,2850,1,Brooklyn
2309,4000,1,Brooklyn
2310,3300,1,Brooklyn
2311,2800,1,Brooklyn
2312,3700,1,Brooklyn
2313,4400,1,Brooklyn
2314,3400,1,Brooklyn
2315,2850,1,Brooklyn
2316,1850,1,Brooklyn
2317,2000,1,Brooklyn
2318,2550,1,Brooklyn
2319,2350,1,Brooklyn
2320,2650,1,Brooklyn
2321,2900,1,Brooklyn
2322,3350,1,Brooklyn
2323,2750,1,Brooklyn
2324,3300,1,Brooklyn
2325,2900,1,Brooklyn
2326,1500,1,Brooklyn
2327,2100,1,Brooklyn
2328,2700,1,Brooklyn
2329,1950,1,Brooklyn
2330,3450,1,Brooklyn
2331,4650,1,Brooklyn
2332,4200,1,Brooklyn
2333,2650,1,Brooklyn
2334,4550,1,Brooklyn
2335,2950,1,Brooklyn
2336,2550,1,Brooklyn
2337,2350,1,Brooklyn
2338,2550,1,Brooklyn
2339,2500,1,Brooklyn
2340,3000,1,Brooklyn
2341,3000,1,Brooklyn
2342,2850,1,Brooklyn
2343,3250,1,Brooklyn
2344,4150,1,Brooklyn
2345,3850,1,Brooklyn
2346,1750,1,Brooklyn
2347,1250,1,Brooklyn
2348,3800,1,Brooklyn
2349,1850,1,Brooklyn
2350,2650,1,Brooklyn
2351,1950,1,Brooklyn
2352,1600,1,Brooklyn
2353,3350,1,Brooklyn
2354,3600,1,Brooklyn
2355,2350,1,Brooklyn
2356,1250,1,Brooklyn
2357,2400,1,Brooklyn
2358,3200,1,Brooklyn
2359,1750,1,Brooklyn
2360,3000,1,Brooklyn
2361,2800,1,Brooklyn
2362,3400,1,Brooklyn
2363,2950,1,Brooklyn
2364,2100,1,Brooklyn
2365,4150,1,Brooklyn
2366,2700,1,Brooklyn
2367,2800,1,Brooklyn
2368,2100,1,Brooklyn
2369,2450,1,Brooklyn
2370,2150,1,Brooklyn
2371,2700,1,Brooklyn
2372,4900,1,Brooklyn
2373,1850,1,Brooklyn
2374,1700,1,Brooklyn
2375,4550,1,Brooklyn
2376,2650,1,Brooklyn
2377,2300,1,Brooklyn
2378,3950,1,Brooklyn
2379,2350,1,Brooklyn
2380,5100,1,Brooklyn
2381,3500,1,Brooklyn
2382,2450,1,Brooklyn
2383,5650,1,Brooklyn
2384,2350,1,Brooklyn
2385,3600,1,Brooklyn
2386,3100,1,Brooklyn
2387,4300,1,Brooklyn
2388,4650,1,Brooklyn
2389,2850,1,Brooklyn
2390,2250,1,Brooklyn
2391,3300,1,Brooklyn
2392,2300,1,Brooklyn
2393,5400,1,Brooklyn
2394,2950,1,Brooklyn
2395,2500,1,Brooklyn
2396,3000,1,Brooklyn
2397,1850,1,Brooklyn
2398,2100,1,Brooklyn
2399,4150,1,Brooklyn
2400,2300,1,Brooklyn
2401,2050,1,Brooklyn
2402,3350,1,Brooklyn
2403,4150,1,Brooklyn
2404,3550,1,Brooklyn
2405,3900,1,Brooklyn
2406,2250,1,Brooklyn
2407,1800,1,Brooklyn
2408,4600,1,Brooklyn
2409,2550,1,Brooklyn
2410,2600,1,Brooklyn
2411,4350,1,Brooklyn
2412,3400,1,Brooklyn
2413,3300,1,Brooklyn
2414,5650,1,Brooklyn
2415,2300,1,Brooklyn
2416,3800,1,Brooklyn
2417,2900,1,Brooklyn
2418,3100,1,Brooklyn
2419,4600,1,Brooklyn
2420,3350,1,Brooklyn
2421,3350,1,Brooklyn
2422,4000,1,Brooklyn
2423,2500,1,Brooklyn
2424,2150,1,Brooklyn
2425,2050,1,Brooklyn
2426,1500,1,Brooklyn
2427,5500,1,Brooklyn
2428,2000,1,Brooklyn
2429,2650,1,Brooklyn
2430,2600,1,Brooklyn
2431,3150,1,Brooklyn
2432,3700,1,Brooklyn
2433,3750,1,Brooklyn
2434,2350,1,Brooklyn
2435,2700,1,Brooklyn
2436,3100,1,Brooklyn
2437,2600,1,Brooklyn
2438,4750,1,Brooklyn
2439,3300,1,Brooklyn
2440,3600,1,Brooklyn
2441,3500,1,Brooklyn
2442,4150,1,Brooklyn
2443,3000,1,Brooklyn
2444,1850,1,Brooklyn
2445,3200,1,Brooklyn
2446,2300,1,Brooklyn
2447,2400,1,Brooklyn
2448,3400,1,Brooklyn
2449,4200,1,Brooklyn
2450,2850,1,Brooklyn
2451,3150,1,Brooklyn
2452,4900,1,Brooklyn
2453,3050,1,Brooklyn
2454,6500,1,Brooklyn
2455,3400,1,Brooklyn
2456,1600,1,Brooklyn
2457,3600,1,Brooklyn
2458,3200,1,Brooklyn
2459,4300,1,Brooklyn
2460,3500,1,Brooklyn
2461,2700,1,Brooklyn
2462,1900,1,Brooklyn
2463,2650,1,Brooklyn
2464,2150,1,Brooklyn
2465,2350,1,Brooklyn
2466,3400,1,Brooklyn
2467,4850,1,Brooklyn
2468,3200,1,Brooklyn
2469,1950,1,Brooklyn
2470,3250,1,Brooklyn
2471,4150,1,Brooklyn
2472,2350,1,Brooklyn
2473,2700,1,Brooklyn
2474,2850,1,Brooklyn
2475,2200,1,Brooklyn
2476,3500,1,Brooklyn
2477,2750,1,Brooklyn
2478,3250,1,Brooklyn
2479,2150,1,Brooklyn
2480,2450,1,Brooklyn
2481,3550,1,Brooklyn
2482,2500,1,Brooklyn
2483,4950,1,Brooklyn
2484,2500,1,Brooklyn
2485,3050,1,Brooklyn
2486,3800,1,Brooklyn
2487,1800,1,Brooklyn
2488,1600,1,Brooklyn
2489,1750,1,Brooklyn
2490,4250,1,Brooklyn
2491,2400,1,Brooklyn
2492,6450,1,Brooklyn
2493,2350,1,Brooklyn
2494,3000,1,Brooklyn
2495,4650,1,Brooklyn
2496,5400,1,Brooklyn
2497,5500,1,Brooklyn
2498,4150,1,Brooklyn
2499,3950,1,Brooklyn
2500,3450,1,Brooklyn
2501,3650,1,Brooklyn
2502,2400,1,Brooklyn
2503,2200,1,Brooklyn
2504,2850,1,Brooklyn
2505,2700,1,Brooklyn
2506,2450,1,Brooklyn
2507,3550,1,Brooklyn
2508,3850,1,Brooklyn
2509,2900,1,Brooklyn
2510,4550,1,Brooklyn
2511,1950,1,Brooklyn
2512,2650,1,Brooklyn
2513,2250,1,Brooklyn
2514,1550,1,Brooklyn
2515,2750,1,Brooklyn
2516,2750,1,Brooklyn
2517,4600,1,Brooklyn
2518,3450,1,Brooklyn
2519,2050,1,Brooklyn
2520,5150,1,Brooklyn
2521,4200,1,Brooklyn
2522,3400,1,Brooklyn
2523,2650,1,Brooklyn
2524,2100,1,Brooklyn
2525,2500,1,Brooklyn
2526,4000,1,Brooklyn
2527,5200,1,Brooklyn
2528,4650,1,Brooklyn
2529,2400,1,Brooklyn
2530,2000,1,Brooklyn
2531,2950,1,Brooklyn
2532,1600,1,Brooklyn
2533,3150,1,Brooklyn
2534,2700,1,Brooklyn
2535,2450,1,Brooklyn
2536,1700,1,Brooklyn
2537,3350,1,Brooklyn
2538,2400,1,Brooklyn
2539,1950,1,Brooklyn
2540,1150,1,Brooklyn
2541,2800,1,Brooklyn
2542,5000,1,Brooklyn
2543,4850,1,Brooklyn
2544,2450,1,Brooklyn
2545,2350,1,Brooklyn
2546,3300,1,Brooklyn
2547,2050,1,Brooklyn
2548,3100,1,Brooklyn
2549,3600,1,Brooklyn
2550,4200,1,Brooklyn
2551,2750,1,Brooklyn
2552,2650,1,Brooklyn
2553,2150,1,Brooklyn
2554,2200,1,Brooklyn
2555,2650,1,Brooklyn
2556,3200,1,Brooklyn
2557,3800,1,Brooklyn
2558,2200,1,Brooklyn
2559,4550,1,Brooklyn
2560,2600,1,Brooklyn
2561,2800,1,Brooklyn
2562,2250,1,Brooklyn
2563,1300,1,Brooklyn
2564,3750,1,Brooklyn
2565,3600,1,Brooklyn
2566,2600,1,Brooklyn
2567,2900,1,Brooklyn
2568,3350,1,Brooklyn
2569,1700,1,Brooklyn
2570,2400,1,Brooklyn
2571,3650,1,Brooklyn
2572,1900,1,Brooklyn
2573,3100,1,Brooklyn
2574,1850,1,Brooklyn
2575,3300,1,Brooklyn
2576,2800,1,Brooklyn
2577,1700,1,Brooklyn
2578,4100,1,Brooklyn
2579,2250,1,Brooklyn
2580,2200,1,Brooklyn
2581,3000,1,Brooklyn
2582,4100,1,Brooklyn
2583,2050,1,Brooklyn
2584,2900,1,Brooklyn
2585,3250,1,Brooklyn
2586,3550,1,Brooklyn
2587,3000,1,Brooklyn
2588,2500,1,Brooklyn
2589,2200,1,Brooklyn
2590,2900,1,Brooklyn
2591,2000,1,Brooklyn
2592,1100,1,Brooklyn
2593,3250,1,Brooklyn
2594,3800,1,Brooklyn
2595,1350,1,Brooklyn
2596,2050,1,Brooklyn
2597,3450,1,Brooklyn
2598,5500,1,Brooklyn
2599,2850,1,Brooklyn
2600,2250,1,Brooklyn
2601,2650,1,Brooklyn
2602,4400,1,Brooklyn
2603,2300,1,Brooklyn
2604,2200,1,Brooklyn
2605,2450,1,Brooklyn
2606,2100,1,Brooklyn
2607,2950,1,Brooklyn
2608,4750,1,Brooklyn
2609,3150,1,Brooklyn
2610,2600,1,Brooklyn
2611,2600,1,Brooklyn
2612,1700,1,Brooklyn
2613,3750,1,Brooklyn
2614,2750,1,Brooklyn
2615,2700,1,Brooklyn
2616,7900,1,Brooklyn
2617,3100,1,Brooklyn
2618,2250,1,Brooklyn
2619,2450,1,Brooklyn
2620,4100,1,Brooklyn
2621,2950,1,Brooklyn
2622,1800,1,Brooklyn
2623,3800,1,Brooklyn
2624,2300,1,Brooklyn
2625,5150,1,Brooklyn
2626,4000,1,Brooklyn
2627,2450,1,Brooklyn
2628,4250,1,Brooklyn
2629,2900,1,Brooklyn
2630,3750,1,Brooklyn
2631,3300,1,Brooklyn
2632,2150,1,Brooklyn
2633,2300,1,Brooklyn
2634,3950,1,Brooklyn
2635,2550,1,Brooklyn
2636,2500,1,Brooklyn
2637,2100,1,Brooklyn
2638,3250,1,Brooklyn
2639,5500,1,Brooklyn
2640,2000,1,Brooklyn
2641,2850,1,Brooklyn
2642,4450,1,Brooklyn
2643,2750,1,Brooklyn
2644,3300,1,Brooklyn
2645,2000,1,Brooklyn
2646,3250,1,Brooklyn
2647,2650,1,Brooklyn
2648,3900,1,Brooklyn
2649,4150,1,Brooklyn
2650,6500,1,Brooklyn
2651,3400,1,Brooklyn
2652,3150,1,Brooklyn
2653,3000,1,Brooklyn
2654,2550,1,Brooklyn
2655,3150,1,Brooklyn
2656,2600,1,Brooklyn
2657,3000,1,Brooklyn
2658,4300,1,Brooklyn
2659,2050,1,Brooklyn
2660,4100,1,Brooklyn
2661,4300,1,Brooklyn
2662,2750,1,Brooklyn
2663,1450,1,Brooklyn
2664,2350,1,Brooklyn
2665,4300,1,Brooklyn
2666,2800,1,Brooklyn
2667,2050,1,Brooklyn
2668,2400,1,Brooklyn
2669,3700,1,Brooklyn
2670,3400,1,Brooklyn
2671,2650,1,Brooklyn
2672,2500,1,Brooklyn
2673,2500,1,Brooklyn
2674,2100,1,Brooklyn
2675,4750,1,Brooklyn
2676,2550,1,Brooklyn
2677,4200,1,Brooklyn
2678,4600,1,Brooklyn
2679,3900,1,Brooklyn
2680,2450,1,Brooklyn
2681,3250,1,Brooklyn
2682,2800,1,Brooklyn
2683,2100,1,Brooklyn
2684,3150,1,Brooklyn
2685,1950,1,Brooklyn
2686,4150,1,Brooklyn
2687,2450,1,Brooklyn
2688,3000,1,Brooklyn
2689,3100,1,Brooklyn
2690,2600,1,Brooklyn
2691,3400,1,Brooklyn
2692,2450,1,Brooklyn
2693,3750,1,Brooklyn
2694,1850,1,Brooklyn
2695,2950,1,Brooklyn
2696,5250,1,Brooklyn
2697,2050,1,Brooklyn
2698,2300,1,Brooklyn
2699,3350,1,Brooklyn
2700,3000,1,Brooklyn
2701,3150,1,Brooklyn
2702,3300,1,Brooklyn
2703,3450,1,Brooklyn
2704,4050,1,Brooklyn
2705,3250,1,Brooklyn
2706,2600,1,Brooklyn
2707,3500,1,Brooklyn
2708,5200,1,Brooklyn
2709,2700,1,Brooklyn
2710,2100,1,Brooklyn
2711,4050,1,Brooklyn
2712,2750,1,Brooklyn
2713,1400,1,Brooklyn
2714,3700,1,Brooklyn
2715,2400,1,Brooklyn
2716,2750,1,Brooklyn
2717,3150,1,Brooklyn
2718,3000,1,Brooklyn
2719,3550,1,Brooklyn
2720,2450,1,Brooklyn
2721,3350,1,Brooklyn
2722,2600,1,Brooklyn
2723,3600,1,Brooklyn
2724,3450,1,Brooklyn
2725,2100,1,Brooklyn
2726,4000,1,Brooklyn
2727,2400,1,Brooklyn
2728,3650,1,Brooklyn
2729,3200,1,Brooklyn
2730,5100,1,Brooklyn
2731,2650,1,Brooklyn
2732,2550,1,Brooklyn
2733,2800,1,Brooklyn
2734,2550,1,Brooklyn
2735,3650,1,Brooklyn
2736,1700,1,Brooklyn
2737,2000,1,Brooklyn
2738,2000,1,Brooklyn
2739,3850,1,Brooklyn
2740,4900,1,Brooklyn
2741,2750,1,Brooklyn
2742,2700,1,Brooklyn
2743,2900,1,Brooklyn
2744,4100,1,Brooklyn
2745,2100,1,Brooklyn
2746,3050,1,Brooklyn
2747,3850,1,Brooklyn
2748,3350,1,Brooklyn
2749,3000,1,Brooklyn
2750,3900,1,Brooklyn
2751,1200,1,Brooklyn
2752,3500,1,Brooklyn
2753,2300,1,Brooklyn
2754,1600,1,Brooklyn
2755,3350,1,Brooklyn
2756,4400,1,Brooklyn
2757,2700,1,Brooklyn
2758,3850,1,Brooklyn
2759,4750,1,Brooklyn
2760,4300,1,Brooklyn
2761,4800,1,Brooklyn
2762,3600,1,Brooklyn
2763,2900,1,Brooklyn
2764,1700,1,Brooklyn
2765,2600,1,Brooklyn
2766,2150,1,Brooklyn
2767,5700,1,Brooklyn
2768,2700,1,Brooklyn
2769,2950,1,Brooklyn
2770,3400,1,Brooklyn
2771,2900,1,Brooklyn
2772,4900,1,Brooklyn
2773,2300,1,Brooklyn
2774,3000,1,Brooklyn
2775,2250,1,Brooklyn
2776,1850,1,Brooklyn
2777,2350,1,Brooklyn
2778,2800,1,Brooklyn
2779,2450,1,Brooklyn
2780,2250,1,Brooklyn
2781,1800,1,Brooklyn
2782,2750,1,Brooklyn
2783,1750,1,Brooklyn
2784,3600,1,Brooklyn
2785,2900,1,Brooklyn
2786,1800,1,Brooklyn
2787,2550,1,Brooklyn
2788,2250,1,Brooklyn
2789,3150,1,Brooklyn
2790,4350,1,Brooklyn
2791,1550,1,Brooklyn
2792,2950,1,Brooklyn
2793,2700,1,Brooklyn
2794,3500,1,Brooklyn
2795,3050,1,Brooklyn
2796,2250,1,Brooklyn
2797,2550,1,Brooklyn
2798,2200,1,Brooklyn
2799,4000,1,Brooklyn
2800,2850,1,Brooklyn
2801,5200,1,Brooklyn
2802,2800,1,Brooklyn
2803,2250,1,Brooklyn
2804,1750,1,Brooklyn
2805,1600,1,Brooklyn
2806,1700,1,Brooklyn
2807,3100,1,Brooklyn
2808,3350,1,Brooklyn
2809,1700,1,Brooklyn
2810,3800,1,Brooklyn
2811,2450,1,Brooklyn
2812,2950,1,Brooklyn
2813,4750,1,Brooklyn
2814,3800,1,Brooklyn
2815,2600,1,Brooklyn
2816,2150,1,Brooklyn
2817,1400,1,Brooklyn
2818,2250,1,Brooklyn
2819,2650,1,Brooklyn
2820,2050,1,Brooklyn
2821,2700,1,Brooklyn
2822,2900,1,Brooklyn
2823,2650,1,Brooklyn
2824,2300,1,Brooklyn
2825,3000,1,Brooklyn
2826,3250,1,Brooklyn
2827,2000,1,Brooklyn
2828,4450,1,Brooklyn
2829,2750,1,Brooklyn
2830,2850,1,Brooklyn
2831,3550,1,Brooklyn
2832,3050,1,Brooklyn
2833,3850,1,Brooklyn
2834,3100,1,Brooklyn
2835,2350,1,Brooklyn
2836,3200,1,Brooklyn
2837,1950,1,Brooklyn
2838,2950,1,Brooklyn
2839,2800,1,Brooklyn
2840,2650,1,Brooklyn
2841,2700,1,Brooklyn
2842,1550,1,Brooklyn
2843,2400,1,Brooklyn
2844,2900,1,Brooklyn
2845,3000,1,Brooklyn
2846,2050,1,Brooklyn
2847,4250,1,Brooklyn
2848,2150,1,Brooklyn
2849,3850,1,Brooklyn
2850,3250,1,Brooklyn
2851,2300,1,Brooklyn
2852,5000,1,Brooklyn
2853,1950,1,Brooklyn
2854,3800,1,Brooklyn
2855,3900,1,Brooklyn
2856,2300,1,Brooklyn
2857,4450,1,Brooklyn
2858,2600,1,Brooklyn
2859,3100,1,Brooklyn
2860,3100,1,Brooklyn
2861,2700,1,Brooklyn
2862,3700,1,Brooklyn
2863,3650,1,Brooklyn
2864,1600,1,Brooklyn
2865,4300,1,Brooklyn
2866,1650,1,Brooklyn
2867,3950,1,Brooklyn
2868,4050,1,Brooklyn
2869,2000,1,Brooklyn
2870,2500,1,Brooklyn
2871,2000,1,Brooklyn
2872,2650,1,Brooklyn
2873,2550,1,Brooklyn
2874,3650,1,Brooklyn
2875,4300,1,Brooklyn
2876,4450,1,Brooklyn
2877,2350,1,Brooklyn
2878,2650,1,Brooklyn
2879,1650,1,Brooklyn
2880,2200,1,Brooklyn
2881,3850,1,Brooklyn
2882,4750,1,Brooklyn
2883,1900,1,Brooklyn
2884,2350,1,Brooklyn
2885,2800,1,Brooklyn
2886,3100,1,Brooklyn
2887,2200,1,Brooklyn
2888,3250,1,Brooklyn
2889,2450,1,Brooklyn
2890,2800,1,Brooklyn
2891,3400,1,Brooklyn
2892,2850,1,Brooklyn
2893,2450,1,Brooklyn
2894,2750,1,Brooklyn
2895,2750,1,Brooklyn
2896,2500,1,Brooklyn
2897,2600,1,Brooklyn
2898,4750,1,Brooklyn
2899,3400,1,Brooklyn
2900,2600,1,Brooklyn
2901,3550,1,Brooklyn
2902,2550,1,Brooklyn
2903,4150,1,Brooklyn
2904,3200,1,Brooklyn
2905,2750,1,Brooklyn
2906,3250,1,Brooklyn
2907,1700,1,Brooklyn
2908,2000,1,Brooklyn
2909,1950,1,Brooklyn
2910,2950,1,Brooklyn
2911,4950,1,Brooklyn
2912,5800,1,Brooklyn
2913,3500,1,Brooklyn
2914,3350,1,Brooklyn
2915,1600,1,Brooklyn
2916,2400,1,Brooklyn
2917,2200,1,Brooklyn
2918,2300,1,Brooklyn
2919,2700,1,Brooklyn
2920,2450,1,Brooklyn
2921,1500,1,Brooklyn
2922,3600,1,Brooklyn
2923,2000,1,Brooklyn
2924,3050,1,Brooklyn
2925,5500,1,Brooklyn
2926,2100,1,Brooklyn
2927,1250,1,Brooklyn
2928,2600,1,Brooklyn
2929,4050,1,Brooklyn
2930,5300,1,Brooklyn
2931,1900,1,Brooklyn
