Symbol,Date,Open,High,Low,Close,Volume,AdjClose
AVD,2010-02-04,21.685882802871923,21.945793698854896,21.032762133989657,21.571128008691193,993394,21.571128008691193
AVD,2010-02-05,21.230097737242406,21.845578854190094,21.018914335826352,21.311348377119515,495201,21.311348377119515
AVD,2010-02-08,21.065858995759505,21.682765486751823,20.875998382760226,20.930696184625436,682557,20.930696184625436
AVD,2010-02-09,20.662224095180957,21.17293520129313,20.47488617409484,20.79414126219172,347157,20.79414126219172
AVD,2010-02-10,21.465995598193192,21.722551108561746,20.962435308741906,21.628464642416827,1525745,21.628464642416827
AVD,2010-02-11,21.468364710178644,21.91231739833593,21.027702672353,21.665540045765756,707824,21.665540045765756
AVD,2010-02-12,21.909838007539197,21.91607137073868,21.087121219353396,21.719010281719516,1172687,21.719010281719516
AVD,2010-02-15,22.187857357179936,22.67612463814555,21.930095409731777,22.27338229060073,162839,22.27338229060073
AVD,2010-02-16,22.02201586363531,22.564793700480553,21.586041286137387,21.839603683748653,96825,21.839603683748653
AVD,2010-02-17,21.967108905152415,22.48450118759634,21.786210146453232,22.067465754034497,734926,22.067465754034497
AVD,2010-02-18,22.470494947822544,23.00040734706513,21.62750020389331,22.288811729125577,668323,22.288811729125577
AVD,2010-02-19,22.871467535133082,23.420316836250556,22.564193755428978,22.688179240107903,1624385,22.688179240107903
AVD,2010-02-22,23.24727525830417,23.84078696653235,22.87124751560788,23.051944127945454,1703802,23.051944127945454
AVD,2010-02-23,23.046432307996135,23.232589084001496,22.45244735004125,23.048205434428013,791457,23.048205434428013
AVD,2010-02-24,22.67714029716736,23.269876653022493,22.071779693497405,22.512373904420343,512362,22.512373904420343
AVD,2010-02-25,22.509771420162487,22.95147661194389,22.066731162162434,22.308651831460626,1241110,22.308651831460626
AVD,2010-02-26,22.58276360415074,22.85923015058408,22.24117460469984,22.66225511626668,1280753,22.66225511626668
AVD,2010-03-01,23.39817594533681,24.1303545960322,22.777020542088525,23.436201460777788,1415418,23.436201460777788
AVD,2010-03-02,23.056774388327597,23.714018620728563,22.327586151517142,22.956116323462457,813340,22.956116323462457
AVD,2010-03-03,22.37009060076663,22.846822379799438,22.223425329091267,22.459768042688545,526019,22.459768042688545
AVD,2010-03-04,21.974900954020956,22.530783571988888,21.310299735544096,21.863915647608078,470319,21.863915647608078
AVD,2010-03-05,21.40495504445404,21.75830103729266,20.87331547158925,21.588939377358063,169511,21.588939377358063
AVD,2010-03-08,21.982295935030336,22.256659386412988,21.860521259618874,21.97196981922257,459723,21.97196981922257
AVD,2010-03-09,22.337649731770313,22.631889826676055,22.077733062131415,22.507666575173957,671071,22.507666575173957
AVD,2010-03-10,21.626574185029906,22.05518109969434,21.370114768296627,21.716339335397134,1292749,21.716339335397134
AVD,2010-03-11,21.175428898286746,21.59476876546688,20.84467660031411,21.27814899553498,1721693,21.27814899553498
AVD,2010-03-12,20.920988073241183,21.05455596210628,20.51143689159689,20.78012704229437,691062,20.78012704229437
AVD,2010-03-15,20.356845136664134,20.89581285474889,20.113643754409328,20.482395150294472,491542,20.482395150294472
AVD,2010-03-16,20.546013330200786,20.618616959661786,20.400333244769154,20.420042934745148,977851,20.420042934745148
AVD,2010-03-17,20.414432919067366,20.452214798753644,19.822018392670476,20.295113745927498,269403,20.295113745927498
AVD,2010-03-18,20.497311903151118,20.73446060383439,20.014331131235437,20.497769800552476,911536,20.497769800552476
AVD,2010-03-19,19.724645949434315,20.074012082789167,19.16676500330377,19.830204804466693,578694,19.830204804466693
AVD,2010-03-22,19.558717845426095,19.854777583175814,19.358162047826607,19.66613571829779,995541,19.66613571829779
AVD,2010-03-23,20.149318527643885,20.319496266594427,19.87672374540957,20.163463339483865,676727,20.163463339483865
AVD,2010-03-24,20.48404119616807,20.897519925496315,19.937878813309734,20.68726920204144,972380,20.68726920204144
AVD,2010-03-25,21.335699142578417,21.44027110537106,20.91584440955272,21.3223297200425,1189268,21.3223297200425
AVD,2010-03-26,21.684095411246105,21.946550466283508,20.959991944381976,21.48949534105617,211943,21.48949534105617
AVD,2010-03-29,21.11434834085488,21.838163011027085,20.690888518692933,21.2611750896946,789273,21.2611750896946
AVD,2010-03-30,21.376790533522087,21.520716326412874,21.314269896814615,21.345478585670882,1457162,21.345478585670882
AVD,2010-03-31,22.54449489036629,23.007413023108253,22.125966390904633,22.33818889883834,1463549,22.33818889883834
AVD,2010-04-01,22.309152689807544,22.404045458552996,21.489991561168438,22.149445381060893,1735495,22.149445381060893
AVD,2010-04-02,23.057632360153743,23.302439824941278,22.383714370424553,22.897178042010463,1143471,22.897178042010463
AVD,2010-04-05,22.09435438323492,22.30723886584466,21.301275422290438,21.95304267807645,828696,21.95304267807645
AVD,2010-04-06,22.110238835284775,22.818934703733454,21.921109067534143,22.19501330738436,1404480,22.19501330738436
AVD,2010-04-07,22.645005417964246,22.93575509713695,22.111812113325534,22.469466382790213,1407026,22.469466382790213
AVD,2010-04-08,22.837590188636668,23.310647536535352,22.63370884842515,22.6377709529663,125179,22.6377709529663
AVD,2010-04-09,22.83177074919773,23.246385750399565,22.649287771955343,22.833692239427002,721947,22.833692239427002
AVD,2010-04-12,22.998431719571208,23.163107565786664,22.665814331470553,23.065519606787838,126554,23.065519606787838
AVD,2010-04-13,23.278929244294222,23.976203366039833,23.142541788738097,23.318930997627938,971717,23.318930997627938
AVD,2010-04-14,23.126599692819998,23.44430139552651,22.92179305915925,23.203539640803157,1501836,23.203539640803157
AVD,2010-04-15,22.980110522066713,23.144083311681282,22.45876731154637,23.113048250575964,1055347,23.113048250575964
AVD,2010-04-16,22.638091815981163,22.842135982613335,22.2663218915294,22.584589614159434,1229591,22.584589614159434
AVD,2010-04-19,22.92692217970788,23.157773629133562,22.593249358005764,22.898254990450805,1667289,22.898254990450805
AVD,2010-04-20,23.433230706099277,23.516027395589518,23.04744827977775,23.4507788906246,307997,23.4507788906246
AVD,2010-04-21,24.009001924214292,24.654840436556327,23.417798947296045,24.204650346236534,1072173,24.204650346236534
AVD,2010-04-22,24.019250265677933,24.269120752760372,23.321149766418838,23.877469213190327,202448,23.877469213190327
AVD,2010-04-23,23.0317997193877,23.620064591763033,22.535036551320232,23.182516882778792,334734,23.182516882778792
AVD,2010-04-26,23.17722931759704,23.36200823959876,22.489043016533845,23.357285001654112,1404123,23.357285001654112
AVD,2010-04-27,22.962375244903118,23.638880160291578,22.848919311772036,22.905993792483827,76628,22.905993792483827
AVD,2010-04-28,23.111434704612982,23.27684582675303,22.89379154479194,23.158379351249884,663709,23.158379351249884
AVD,2010-04-29,22.0980252678615,22.735280205119867,21.89225993590646,22.29430051051504,1466483,22.29430051051504
AVD,2010-04-30,22.680098877406905,23.234235818615264,22.389111358437432,22.74580315274857,1619275,22.74580315274857
AVD,2010-05-03,22.951382310720355,23.06954177600334,22.61453618584224,22.827302066771903,707552,22.827302066771903
AVD,2010-05-04,22.136844689583924,22.21103341274853,22.073919478569927,22.085936955970915,202505,22.085936955970915
AVD,2010-05-05,22.16311779638785,22.325833713343588,21.75431488050091,22.224106958414378,1129193,22.224106958414378
AVD,2010-05-06,22.14346897023604,22.44578500968344,21.95249854783397,22.280805721473616,1347164,22.280805721473616
AVD,2010-05-07,22.566217961330533,22.68010884061226,22.07444142454738,22.50689176587714,1261330,22.50689176587714
AVD,2010-05-10,23.02457191276505,23.49012836101843,22.747604676290013,22.84747868322619,1069882,22.84747868322619
AVD,2010-05-11,21.97741266795768,22.254877417437676,21.819974411869765,21.913306290521085,1088142,21.913306290521085
AVD,2010-05-12,21.887032056629288,22.24015191269759,21.687139330380084,21.75091316519823,1370970,21.75091316519823
AVD,2010-05-13,21.745109446238367,21.775989755843025,21.087240925994376,21.735750971482926,344980,21.735750971482926
AVD,2010-05-14,21.736035331104524,22.29763946782956,21.186040371343395,21.641690068385476,424463,21.641690068385476
AVD,2010-05-17,21.697483942911372,21.808513149015635,20.967575770387796,21.52689331317239,1427893,21.52689331317239
AVD,2010-05-18,22.070094084893924,22.30855196009716,21.590614763744757,21.950167597754707,1071471,21.950167597754707
AVD,2010-05-19,21.483276833933985,21.529617318931,20.98607050459257,21.308608485351296,1598489,21.308608485351296
AVD,2010-05-20,21.188629947352275,21.30492503292743,20.715638730898174,21.217851341064033,418905,21.217851341064033
AVD,2010-05-21,21.328067698921984,21.75407414561788,20.981494241615025,21.157025732138493,56251,21.157025732138493
AVD,2010-05-24,21.186059334254782,21.62625501397246,20.67167829602479,21.134673657690005,675717,21.134673657690005
AVD,2010-05-25,20.945493858973933,21.370875151002664,20.70048059390015,20.79161562483761,1416966,20.79161562483761
AVD,2010-05-26,21.41185017283245,21.968906153619812,20.88361514082104,21.61094029885161,1613985,21.61094029885161
AVD,2010-05-27,22.075876538492558,22.706709058141552,21.58865506069942,22.00640128130059,738366,22.00640128130059
AVD,2010-05-28,23.061155184856517,23.41203792117749,22.642227556181158,22.901770278474604,1185542,22.901770278474604
AVD,2010-05-31,23.0310491906634,23.494652306103237,22.758362768483682,23.18210282981999,1064102,23.18210282981999
AVD,2010-06-01,23.59251389147813,23.767720557416794,22.86597723525002,23.5164208990117,1532577,23.5164208990117
AVD,2010-06-02,23.688098065647463,23.75834478593778,23.426591208487896,23.535140965517506,279666,23.535140965517506
AVD,2010-06-03,24.111474414033673,24.612360452071663,23.820737001822344,24.214167001563716,1618066,24.214167001563716
AVD,2010-06-04,24.431883883926112,24.709511036376806,24.336496592088466,24.47827200710971,1690208,24.47827200710971
AVD,2010-06-07,24.45135276582309,24.8357466509022,24.320444055039363,24.417403921577048,1502073,24.417403921577048
AVD,2010-06-08,25.25749421135675,25.413675754137177,24.903878533961457,25.247815365957763,886538,25.247815365957763
AVD,2010-06-09,24.468196219326313,25.31677822036554,24.40270571505913,24.695797932016003,171720,24.695797932016003
AVD,2010-06-10,24.20438575699862,25.132021089980416,24.094309873540467,24.400235664709406,1193416,24.400235664709406
AVD,2010-06-11,25.457685507884477,25.910960819094434,25.425702720664198,25.662748017885196,281306,25.662748017885196
AVD,2010-06-14,25.867247124644468,26.647607848497067,25.75123127854465,25.99082418607564,1203869,25.99082418607564
AVD,2010-06-15,24.706753300890135,25.48333750581436,24.574229130556223,24.832972289782454,750400,24.832972289782454
AVD,2010-06-16,25.42798492941847,26.187829408091584,24.90255300339226,25.305394270958946,828523,25.305394270958946
AVD,2010-06-17,24.910728650737493,25.166850895418836,24.28652806608083,24.874538989413104,583286,24.874538989413104
AVD,2010-06-18,24.775455072620616,25.33739316011078,24.579321060721693,24.645339468268887,1506309,24.645339468268887
AVD,2010-06-21,25.580130375927226,25.97919437880998,25.36721353641873,25.802081919135787,1466803,25.802081919135787
AVD,2010-06-22,26.581965618394438,27.088225194440998,26.009189011018037,26.589828636232163,1546074,26.589828636232163
AVD,2010-06-23,27.470547676070456,28.15063661093681,26.92745142356719,27.56770974970295,355010,27.56770974970295
AVD,2010-06-24,27.488859958301408,28.10003684618031,27.040727373548982,27.297808432938115,72969,27.297808432938115
AVD,2010-06-25,27.294684382966725,27.464325351600156,26.755908277736896,27.181723036703623,1461700,27.181723036703623
AVD,2010-06-28,27.51228817969749,28.21279965412657,26.558037082773755,27.310594810158104,721143,27.310594810158104
AVD,2010-06-29,27.504564279270262,28.106894204782012,26.796141274370118,27.756354874307426,692547,27.756354874307426
AVD,2010-06-30,27.735482485413847,27.915515874498972,27.40282205510265,27.61352817240831,81107,27.61352817240831
AVD,2010-07-01,28.591516726477842,29.056870327112424,27.99320102287354,28.568657028655267,1799567,28.568657028655267
AVD,2010-07-02,29.029887223662143,29.78178202684917,28.416394197845957,28.842411531966782,971263,28.842411531966782
AVD,2010-07-05,29.64106399362013,30.501029432255812,29.429321736001896,29.636819650782893,589077,29.636819650782893
AVD,2010-07-06,29.280935692849408,29.93818244623643,29.03900871439245,29.257407425361922,1061685,29.257407425361922
AVD,2010-07-07,28.806826854312718,29.072309326681154,28.08695723753164,29.067406045129292,1373934,29.067406045129292
AVD,2010-07-08,29.31761618506749,29.436089340922816,28.4288098164613,29.219134340409155,382801,29.219134340409155
AVD,2010-07-09,28.877167281234406,29.075164489861933,28.52297637237652,29.008786017323136,737832,29.008786017323136
AVD,2010-07-12,29.291557350705727,29.66546869373356,29.064518085982325,29.575664781710877,1173112,29.575664781710877
AVD,2010-07-13,29.902657857823634,30.510838065466665,29.13927881592649,30.16421955020318,884619,30.16421955020318
AVD,2010-07-14,30.338481455905356,30.64656265055164,29.497091857581903,30.06352907191895,1129663,30.06352907191895
AVD,2010-07-15,30.34731702975941,30.54484897366959,30.229215586296238,30.44102834156562,561690,30.44102834156562
AVD,2010-07-16,31.817415611254816,32.659529076732376,31.532051751259658,31.584902951081663,313085,31.584902951081663
AVD,2010-07-19,32.496382517657814,33.096357615630154,31.672972889917993,32.20034718703767,805002,32.20034718703767
AVD,2010-07-20,32.89026616076356,33.67614286732936,31.70097712271786,32.60124491702423,955772,32.60124491702423
AVD,2010-07-21,33.638668072468334,34.013620869395425,32.64037192034732,33.383799296033544,1230969,33.383799296033544
AVD,2010-07-22,34.69017443385233,35.11710920277426,33.62637879672427,34.41837670348888,264646,34.41837670348888
AVD,2010-07-23,35.23388874051741,35.72035379842304,34.429460712578795,35.383200152470316,506683,35.383200152470316
AVD,2010-07-26,35.12262669028184,35.834374687965415,34.58934057258924,35.3691711120636,95972,35.3691711120636
AVD,2010-07-27,36.06813451575932,36.72858959187881,35.51823909848001,35.967954725197444,1560396,35.967954725197444
AVD,2010-07-28,35.80208752869028,36.34022813675928,34.85960787334026,35.81060644806064,351505,35.81060644806064
AVD,2010-07-29,35.52012337860329,36.707591673988304,35.40222072962684,35.80748076162048,615642,35.80748076162048
AVD,2010-07-30,36.27132237843434,37.25079951753743,35.73092650510558,36.142984916294004,378471,36.142984916294004
AVD,2010-08-02,35.30639510817604,35.803880419263855,34.836011582990345,35.262063636493664,1028481,35.262063636493664
AVD,2010-08-03,35.781037796101714,36.03839074249353,35.50953558116445,35.52309226058571,97191,35.52309226058571
AVD,2010-08-04,35.199835269496795,36.19795379338514,34.73131521093084,35.12313771964246,892260,35.12313771964246
AVD,2010-08-05,34.4769138304355,35.23716974919071,34.35263083552241,34.42600040617278,1633000,34.42600040617278
AVD,2010-08-06,34.90117228597649,35.61360875632946,34.15385823470893,34.94257803659616,458963,34.94257803659616
AVD,2010-08-09,34.78668612118124,35.59108930301734,33.993684813819485,34.812595694992936,902711,34.812595694992936
AVD,2010-08-10,35.296332677187856,35.37678902525448,34.47111857591905,34.97846155163439,1432780,34.97846155163439
AVD,2010-08-11,34.611254124971445,34.93408423658736,34.101024307328906,34.8633538189501,1309050,34.8633538189501
AVD,2010-08-12,34.47920805887766,34.67488955454671,33.679101123286,34.51633464398498,613630,34.51633464398498
AVD,2010-08-13,34.72608528059437,34.87969712669575,34.30627474443807,34.61819612567834,1032550,34.61819612567834
AVD,2010-08-16,33.78050879574606,34.252714019998415,32.797124896614974,33.825828203620674,393995,33.825828203620674
AVD,2010-08-17,33.65141358624481,33.95754900179097,33.339091928668225,33.79795093827403,276519,33.79795093827403
AVD,2010-08-18,34.88120416137585,35.92820803755738,34.313175492052565,35.03018236298227,1012836,35.03018236298227
AVD,2010-08-19,34.14394156349837,34.92212272311063,33.825386282206594,34.326796256181915,345105,34.326796256181915
AVD,2010-08-20,35.12199405769147,35.62122400291345,34.571014928193655,35.23198606292193,1729062,35.23198606292193
AVD,2010-08-23,36.856833321929045,36.933815310533596,36.56000255742402,36.58487978227249,1692674,36.58487978227249
AVD,2010-08-24,36.11677625753274,36.7571568175919,35.392207047344186,36.11300277352665,326476,36.11300277352665
AVD,2010-08-25,36.16514158694817,36.48110191432313,36.14623402092557,36.35400885855956,1610377,36.35400885855956
AVD,2010-08-26,35.478975830500204,36.353994932404284,34.48376282362991,35.5611029766376,899433,35.5611029766376
AVD,2010-08-27,34.4202936428781,35.52932027594769,34.09374223305087,34.69379844762872,1713193,34.69379844762872
AVD,2010-08-30,35.10806268723267,35.681001264177276,34.25640724137101,34.826638553818555,1441674,34.826638553818555
AVD,2010-08-31,35.04507584817927,35.267113103325386,34.85807983606381,35.109538483119664,98473,35.109538483119664
AVD,2010-09-01,35.124833296286255,35.95398595623963,34.57099028853036,34.79057160425724,554364,34.79057160425724
AVD,2010-09-02,34.02912228917415,34.44841653058384,33.82516212560275,34.13320208642564,221969,34.13320208642564
AVD,2010-09-03,33.92054947817721,34.14712498653442,32.77883337763357,33.69388662774069,323826,33.69388662774069
AVD,2010-09-06,34.09063241367518,34.741148699163205,33.908962444772506,34.25754523667994,464943,34.25754523667994
AVD,2010-09-07,34.539537231118295,35.79903682080755,33.72513655379424,34.83483006981376,237741,34.83483006981376
AVD,2010-09-08,34.93237667418101,35.57720773910918,33.91131755346206,35.262622871593926,1142351,35.262622871593926
AVD,2010-09-09,35.12862324933625,36.082975028837225,34.2315442115625,35.0541902847395,1417661,35.0541902847395
AVD,2010-09-10,34.29574875028568,34.48089332470232,33.7599995336933,34.42548209412293,512655,34.42548209412293
AVD,2010-09-13,35.22284033282869,35.3510312059606,34.95033322102399,35.26267313269422,848547,35.26267313269422
AVD,2010-09-14,36.561588778873436,37.32780380701173,35.478445610812514,36.33005946384633,625225,36.33005946384633
AVD,2010-09-15,35.845191379505295,36.232680678188224,34.89135895377887,36.026688007671865,881564,36.026688007671865
AVD,2010-09-16,35.819626799036236,36.29877746360925,35.43918717504581,35.957233349935734,516714,35.957233349935734
AVD,2010-09-17,35.31154349773592,35.456009711230266,35.052388777698084,35.06932932967043,767398,35.06932932967043
AVD,2010-09-20,35.42695466250137,35.78525107083067,35.00275617112725,35.432083617223206,324169,35.432083617223206
AVD,2010-09-21,37.02658224227391,37.33811649315972,36.44457717544405,36.785515599990255,145439,36.785515599990255
AVD,2010-09-22,37.341586771419216,38.26252454657137,36.849985652095214,37.435568013610755,1419246,37.435568013610755
AVD,2010-09-23,38.87982959591221,39.77952195865319,38.625961933921786,38.959017710249206,1770843,38.959017710249206
AVD,2010-09-24,38.46766669310694,39.83487131375501,38.43974426814206,38.72547116858865,643120,38.72547116858865
AVD,2010-09-27,38.19096047574459,39.020951274131065,37.35758270509647,37.87557371437438,1620149,37.87557371437438
AVD,2010-09-28,39.23688617915243,40.05476073186907,38.246871748734065,38.92796653193363,1678972,38.92796653193363
AVD,2010-09-29,39.45867951658295,40.280450579913605,38.91647874175038,39.08021343106011,464079,39.08021343106011
AVD,2010-09-30,38.42792046925051,39.52295011064849,38.3930221652966,38.50304211667425,1073519,38.50304211667425
AVD,2010-10-01,40.084390215929915,40.440624279836186,38.79002191701439,39.83057787095854,711045,39.83057787095854
AVD,2010-10-04,39.374385564475915,39.79655480641536,38.87610779304425,39.44147256565723,580935,39.44147256565723
AVD,2010-10-05,38.66849565335871,39.564507260673416,38.42773785707472,38.70387192977147,80145,38.70387192977147
AVD,2010-10-06,39.40932153749383,39.67971496611061,38.6028200702769,39.15092590137126,1532354,39.15092590137126
AVD,2010-10-07,38.04854469671625,39.34344577256109,37.374168829836265,38.29565370503367,153894,38.29565370503367
AVD,2010-10-08,38.80823674767214,39.65266314757412,38.40683906592472,39.026542692810956,1250415,39.026542692810956
AVD,2010-10-11,38.13291486212784,38.619355531137494,37.297950565162395,38.274739428574314,672990,38.274739428574314
AVD,2010-10-12,38.700249674103766,39.60130750563547,37.727145628000414,38.47847587510846,1739703,38.47847587510846
AVD,2010-10-13,38.62916336375176,39.090666619314206,38.62021297757816,38.72780187505512,1757816,38.72780187505512
AVD,2010-10-14,38.83270508873515,40.06856610333304,38.40919405494214,38.943172687886246,691063,38.943172687886246
AVD,2010-10-15,38.481999892800246,39.61682161269807,37.95663177521093,38.101883051775665,1683351,38.101883051775665
AVD,2010-10-18,37.9162176750887,38.76477399078567,37.697556947978015,38.004535546385654,351937,38.004535546385654
AVD,2010-10-19,38.77396381676631,39.10340552673719,38.369480674945635,38.97055425675965,1736448,38.97055425675965
AVD,2010-10-20,38.96163172702091,39.26928311537272,38.680149611858134,38.86585562645766,1733413,38.86585562645766
AVD,2010-10-21,38.34825244701242,38.94121264048843,37.302945440311746,38.11811057920709,1418310,38.11811057920709
AVD,2010-10-22,37.527241425758184,38.8199718822576,37.118700866712466,37.85307476270538,645749,37.85307476270538
AVD,2010-10-25,37.1426529839112,37.34866823383106,36.5994430194879,37.05454303799911,102470,37.05454303799911
AVD,2010-10-26,35.35547188077768,35.79860938892176,34.95498588517117,35.68683451996749,1604743,35.68683451996749
AVD,2010-10-27,35.625769516637234,35.705369046145385,34.71894106939091,35.607017187159116,1297265,35.607017187159116
AVD,2010-10-28,35.527524992456804,36.24401610827231,34.75719201365858,35.701038061085754,1424336,35.701038061085754
AVD,2010-10-29,36.03552618272109,37.13555549064505,35.26435689780976,36.17542254851983,150361,36.17542254851983
AVD,2010-11-01,36.482701625534425,36.55311791601755,36.047039244081716,36.506725998076945,776183,36.506725998076945
AVD,2010-11-02,37.25241467755189,37.48969937243092,36.90647322643406,36.936894215626594,744031,36.936894215626594
AVD,2010-11-03,37.09803448751107,37.86958866798076,36.89147781505398,36.94238343914983,1497127,36.94238343914983
AVD,2010-11-04,38.72390216747384,39.68332181345981,37.49849404335021,38.38850517876805,642813,38.38850517876805
AVD,2010-11-05,37.977076168200796,38.89695637087172,37.066486551835425,37.85595905223842,155879,37.85595905223842
AVD,2010-11-08,37.30626777662587,38.565075086566786,36.22743978162405,37.67768859292768,555583,37.67768859292768
AVD,2010-11-09,38.6480913369741,38.9813428495186,37.95105243716973,38.830138522146726,1454429,38.830138522146726
AVD,2010-11-10,38.91092417696465,39.374630620181456,38.406250629123996,38.59768652188409,383401,38.59768652188409
AVD,2010-11-11,38.66698398034114,39.80929716341439,38.45891999926827,38.55636921097927,1548022,38.55636921097927
AVD,2010-11-12,39.24053671800931,40.40467108989587,37.9759082548303,38.866141326686346,1081185,38.866141326686346
AVD,2010-11-15,39.436195553952416,40.42708633297152,38.56756737234381,39.709424973291696,577016,39.709424973291696
AVD,2010-11-16,39.68181219134168,40.6915754493662,38.7542694538372,39.84377887923024,1444231,39.84377887923024
AVD,2010-11-17,39.153705785725215,40.38225244042669,38.390330174533894,39.26177959807741,532979,39.26177959807741
AVD,2010-11-18,38.8775352047562,39.539453976027886,38.64982100411538,39.01286473233058,1645031,39.01286473233058
AVD,2010-11-19,39.22509706057261,39.582491396601164,38.80953555997266,39.42063006342376,741289,39.42063006342376
AVD,2010-11-22,39.20584034521387,40.03791172322901,38.95406935925351,39.250220007103685,780396,39.250220007103685
AVD,2010-11-23,39.072917160939845,40.198337095702016,38.474654008460575,38.96203267828433,1696575,38.96203267828433
AVD,2010-11-24,38.21544417005948,39.162598774724565,37.3644623666181,38.3602487979988,1791333,38.3602487979988
AVD,2010-11-25,38.88094441709664,40.15550820330743,37.98045495603171,39.210548346636266,1486938,39.210548346636266
AVD,2010-11-26,39.32405305112524,39.82277894296445,37.996479747940334,39.16072734257083,767608,39.16072734257083
AVD,2010-11-29,39.08328221743683,39.228539530980655,38.82648410878051,39.1153438476904,228608,39.1153438476904
AVD,2010-11-30,39.666577909458034,39.86754714276952,39.440099220538904,39.621819274975344,908869,39.621819274975344
AVD,2010-12-01,38.68031510331611,39.85614821689592,38.411428041477286,38.714848239105365,1437146,38.714848239105365
AVD,2010-12-02,39.08010965179637,39.658320567396856,37.70060132721612,38.777368913404636,1175427,38.777368913404636
AVD,2010-12-03,39.90235747458116,39.9167469711704,39.57122771241267,39.85553121321745,1179538,39.85553121321745
AVD,2010-12-06,40.18276613091651,41.33444513123902,38.70479814010252,39.84545298249864,432282,39.84545298249864
AVD,2010-12-07,40.043432889348495,40.64141738430886,38.96073870549218,40.034965220720665,1703150,40.034965220720665
AVD,2010-12-08,40.042729478241895,41.21830685102829,39.370582679899755,40.20952812070121,1046553,40.20952812070121
AVD,2010-12-09,40.88658526958512,41.6798252413977,40.244028469935465,41.00513720050893,1354581,41.00513720050893
AVD,2010-12-10,41.205104092732164,41.33082368829077,40.95967039973873,41.18687536359695,1480352,41.18687536359695
AVD,2010-12-13,43.083238178235405,43.87886010590343,42.64345053888324,43.05741282615551,76085,43.05741282615551
AVD,2010-12-14,43.43330341211404,44.73291507685553,42.17207198417983,43.27117695543107,350230,43.27117695543107
AVD,2010-12-15,42.74056521314581,43.02216311805492,41.748317496841445,42.97737495675669,823855,42.97737495675669
AVD,2010-12-16,44.31782149093986,45.43701604026729,43.23076390800341,44.17747592316403,951132,44.17747592316403
AVD,2010-12-17,44.297499100016175,44.6104354100185,42.893931086744736,44.052051633423346,637781,44.052051633423346
AVD,2010-12-20,43.78076581557591,44.29807876135274,42.69435262994234,43.626683359410215,1020690,43.626683359410215
AVD,2010-12-21,42.74347675365129,43.23711776733861,42.39545700076372,42.759016996874784,1671112,42.759016996874784
AVD,2010-12-22,43.58369913948444,44.75888633455758,42.17707024940094,43.159287408786625,76156,43.159287408786625
AVD,2010-12-23,42.768260605565104,43.498349919680074,42.5570191599437,42.84983541486458,266425,42.84983541486458
AVD,2010-12-24,41.970385915967555,42.87074329310061,41.30244862287384,42.303235715247965,775529,42.303235715247965
AVD,2010-12-27,42.18927693014253,43.22463356571828,41.06825904206256,41.9197295350574,709236,41.9197295350574
